п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"137821";"ИП Кузнецова Яна Дмитриевна/Кофейня Surf Coffee";"Москва г, б-р Кронштадтский, д. 6, к1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.84152109999999";"37.4944717";"20.01.2025";"https://durnovcev2000.kaiten.ru/35756190"
"130926";"ИП Барашков Сергей Борисович (Коммерческое помещение)";"Московская обл, Пушкинский р-н, Пушкино г, Вокзальная ул, владение 2Б";"САО+СЗАО";"Технологии Безопасности";"Рощин С.С.";"КВ";"56.03945539999999";"37.8530662";"16.01.2025";"https://durnovcev2000.kaiten.ru/33668825"
"133091";"Галой Михаил Дмитриевич (Нежилое помещение)";"Московская обл, Котельники г, Строителей ул, дом № 5";"САО+СЗАО";"Гранит";"Гаук Е.М.";"КВ";"55.6683743";"37.8582008";"15.01.2025";"#32562732"
"130242";"Аптека Планета Здоровья";"МО г.Королёв, Тихонравова 35к7";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.9390609";"37.851464";"15.01.2025";"https://durnovcev2000.kaiten.ru/33668923"
"№ 1129ТБ";"ИП Лауга Сергей Владимирович / Гастроном";"Москва, ул. Лобненская, дом 13, корп. 3";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.888355";"37.533663";"15.01.2025";"-"
"ТО№ 339";"ИП Бурова Дина Евгеньевна/Ветеринарный центр «Феникс»";"Московская обл, Красногорск г, Ильинское-Усово п, Заповедная ул, дом 2";"САО+СЗАО";"Технологии Безопасности";"Моторин А.В.";"КВ";"55.7759414";"37.2408857";"14.01.2025";"https://durnovcev2000.kaiten.ru/33680626"
"137628";"ИП Журавлева Евгения Александровна, магазин МИНИМАРКЕТ";"г.Котельники,Кузьминская улица,17";"САО+СЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.66691580000001";"37.8603242";"14.01.2025";"https://durnovcev2000.kaiten.ru/34758832"
"N 597ТБ";"М-н ""место пива""";"Московская обл, Красногорск г, Глухово д, Романовская ул, дом 13, помещение 3";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.772385";"37.2540456";"29.12.2024";"https://durnovcev2000.kaiten.ru/33680662"
"ТО№ 435ТБ";"ИП Лезина Екатерина Викторовна/Маникюрная Студия";"Москва г, Духовской пер, дом 17, строение 15";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.703876";"37.6158899";"23.12.2024";"https://durnovcev2000.kaiten.ru/32562702"
"132677";"ИП Драгушан Татьяна Петровна/Магазин одежды «Tanika»";"Москва г, Энтузиастов ш, дом № 3, корпус 1";"САО+СЗАО";"Гранит";"Думановский";"КВ";"55.8034136";"37.7244546";"12.12.2024";"https://durnovcev2000.kaiten.ru/31421229"
"ТО-2816";"ИП Камуркина Е.Н. (Детский лофт «MURLOFTIK»)";"Москва г, Нововладыкинский проезд, дом 1, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8502936";"37.57822609999999";"02.12.2024";"https://durnovcev2000.kaiten.ru/33668915"
"15846";"пробка";"Москва, Коровинское шоссе, 2А";"САО+СЗАО";"-";"-";"-";"55.865648";"37.545682";"29.11.2024";"-"
"ТО-N337ТТБ";"Империя Пицца";"Москва г, Молодогвардейская ул, дом № 54, строение 5";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.7339252";"37.4104922";"28.11.2024";"https://durnovcev2000.kaiten.ru/33681697"
"ТО- № 942ТБ";"Магазин ""Продуктовый Рай";"МО, г. Котельники, ул. 2-й Покровский пр-д., д. 4, корп. 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.6594254";"37.8573565";"25.11.2024";"https://durnovcev2000.kaiten.ru/35756471"
"ТО-2322";"ООО «СЭСМА»/Кафе «Фудхаус»";"Москва г, Шелепихинская наб, дом 14";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7536608";"37.5203589";"01.10.2024";"#33681418"
"134662";"ООО «ВОСХОД»/ Пекарня Буханка";"Московская обл, Химки г, ул. Летчика им. Фёдорова,8к1";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.957207";"37.444799";"26.09.2024";"https://durnovcev2000.kaiten.ru/space/306672/boards/card/33681357"
"906ТБ";"ООО Пиццета, пиццерия Пиццета";"Москва, ул Тушинская, д. 24, стр. 15";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.828556";"37.4358549";"25.09.2024";"#34770476"
"ТО№ 5997";"Пряшников Дмитрий Юрьевич";"Московская обл, Клин г, Волоколамское ш, дом 44";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"56.32775789999999";"36.6816879";"11.09.2024";"https://durnovcev2000.kaiten.ru/33681420"
"137466)";"Юрьева Елизавета Адольфовна (Детский центр развития Содружество Самозанятых Специалистов Развития «СССР - Территория роста»";"г Красногорск, б-р Красногорский, д. 50";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.8263799";"37.3761818";"08.08.2024";"#33680535"
"ТО№ 597";"ИП Плясунов А.В., Магазин разливного пива ""Место Пиво""";"Московская обл, Красногорск г, Глухово д, Романовская ул, дом 13";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.772385";"37.2540456";"04.07.2024";"#33679944"
"ТО-УК0030723";"ООО ПЭК, офис/склад";"Московская обл, Дмитров г, 2-я Левонабережная ул, владение № 20";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"56.3556248";"37.5027135";"24.06.2024";"https://durnovcev2000.kaiten.ru/33679941"
"ТО№468-ТБ";"ООО ""Реил Континент М""/ офис";"Москва г, Барклая ул, дом 6, строение 5";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.7391279";"37.5082049";"13.06.2024";"https://durnovcev2000.kaiten.ru/32562272"
"136050";"ООО «АПТЕЧНЫЙ СКЛАД «ПОДМОСКОВЬЕ», аптека";"Московская обл, Лобня г, Окружная ул, дом 13, помещение 169 Н";"САО+СЗАО";"Гранит";"Кириченко Д.";"КВ";"56.0003231";"37.4871115";"10.04.2024";"https://durnovcev2000.kaiten.ru/33680466"
"39917";"ООО «АПТЕЧНЫЙ СКЛАД «ПОДМОСКОВЬЕ»";"Москва г, Планерная ул, дом № 7, корпус 1, помещение 7А/1";"САО+СЗАО";"Гранит";"Епуре Ю.В.";"КВ";"55.8647426";"37.4364985";"13.03.2024";"https://durnovcev2000.kaiten.ru/33680880"
"132365";"ИП Нагорнова Елена Владимировна (Пункт выдачи интернет-заказов «OZON»)";"Московская обл., Путилково, Сходненская 7";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.8760114";"37.39877269999999";"26.02.2024";"#33681182"
"134680";"Дмитриева Елена Сергеевна («Форт Боярд» Организация и проведение детских праздников, аттракционы, квесты)";"Московская обл, Красногорск, ул Почтовая 62/1";"САО+СЗАО";"Технологии Безопасности";"Михайлов А.Ю.";"КВ";"55.820283";"37.343541";"28.12.2023";"https://durnovcev2000.kaiten.ru/33681635
